,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop50_10_0_5_0_6,0.18892875408850054,0.5551531152514443,0.5108450799452422,0.7894022882377607,0.6832252864090682,0.698104235815327,12895,1110,23886,0.2260300709954821,0.7733322713119758,0.15146361938014125,0.13714000834212373,0.6709114935846525
