,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop20_10_no_retrain_c11s2_0_5_0_6,0.18044975631014606,0.5542954760871789,0.48665699876201246,0.7512660804277783,0.688445248260743,0.7003840565515672,12224,768,24557,0.20189022065946943,0.7985336518213614,0.15819907253172877,0.12917232586167074,0.7016100719013305
