,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_no_retrain_0_5_0_6,0.07813241920578015,0.37476445854782753,0.2587759497462937,0.5240228565922127,0.5406352093409756,0.61323289835974,7780,536,29001,0.0747043305473207,,,,
