,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_c5s3_0_5_0_6,0.08328162866815715,0.504643933282878,0.46477409476917503,0.7421950405379256,0.6708448451510985,0.643917679134041,6119,297,30662,0.08304977533963007,,,,
