,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_ensemble_5_0_1_0_6,0.18356916935904144,0.39057836634196647,0.3923775302895039,0.7946870494544093,0.5281915947425116,0.5065902663837266,25507,17490,11274,0.37141047433965835,,,,
