,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_no_retrain_0_1_0_6,0.04437135126103865,0.2207045282438584,0.19705851335231572,0.476103228667863,0.4466576558695868,0.2987619441240014,33580,130247,3201,0.17355671599903919,0.8537983986367284,0.26764714492276026,0.4564695475919306,0.606246941448578
