,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_ensemble_5_c14s4_0_1_0_6,0.11619955535088161,0.3333867010707931,0.3773103598781501,0.6957992751423018,0.5857931111766174,0.4023503070165735,16385,10229,20396,0.17619844110911143,0.8341485194482935,0.20011113877354483,0.3649528465648451,0.6952285454318964
