,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop20_10_no_retrain_c10s5_0_5_0_6,0.18097521847786963,0.5445736444827723,0.47547686096197195,0.7447129374533494,0.680282666651964,0.6999242694597483,12519,890,24262,0.20041513759142707,0.7993712533811489,0.15886520276484958,0.15820979640691768,0.6994238469006067
