,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_c9s4_0_5_0_6,0.13413800192407424,0.5623274267519204,0.5356740140127623,0.7783760171550298,0.7207934727975619,0.656169407681818,8873,416,27908,0.15343742331403956,0.8472816681717458,0.15036474198869934,0.09823954903130779,0.784278448101116
