,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop15_10_no_retrain_c10s2_0_5_0_6,0.20553990053432447,0.5527927733182502,0.4870012926588932,0.7589031600617537,0.6825523073287263,0.707157657969968,14108,1162,22673,0.23497855041477816,0.7660630163950369,0.15677173852079807,0.1502772684352088,0.6513106109263631
