,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_0_1_0_6,0.1786169107441675,0.374436786704726,0.39363044030095873,0.7349753883584711,0.5815354998346828,0.42943835876611663,23943,13411,12838,0.2936401803416761,0.7343603534769111,0.19157121438583877,0.2853054664282399,0.5145335889843048
