,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
baseline_0_001__0_6,0.008719483913389935,0.15387778175259093,0.12127747032433064,0.5447034964341085,0.3089788178275353,0.4037176619303309,29059,476040,7722,0.3655646060639328,0.6957600115859511,0.16738200433666242,0.28906002833555855,0.4752304841226815
