,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop75_10_no_retrain_c2s5_0_1_0_6,0.03286530574033282,0.13999605410882635,0.15884899126812047,0.38338453089358027,0.42255988490656987,0.17547601570980317,18006,39919,18775,0.03446723330723106,,,,
