,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_baseline_c1s2_0_5_0_6,0.06847247670996569,0.26684627008496103,0.18445666935519509,0.7146166290170796,0.30735406539016574,0.7130901624127773,9867,1672,26914,0.1765666824848837,0.8234856462773879,0.15106989942474988,0.17176554610714787,0.7418280002462885
