,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop25_10_no_retrain_0_5_0_6,0.20266818702323214,0.5379627310857072,0.4577764326746737,0.7320295139115366,0.6681183328356501,0.7017149226878382,14268,1092,22513,0.22716662021614933,0.771987745768621,0.16355119904854348,0.14903193866777975,0.6534139476934863
