,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop25_10_0_5_0_6,0.19078613075246068,0.5357825222351048,0.4876345158525529,0.7989210338374941,0.6469554757115352,0.7099114471314384,13609,1437,23172,0.24195916696695507,0.7587833821379617,0.1491388087764348,0.1462739697509839,0.6485590807771123
