,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_baseline_c11s3_0_1_0_6,0.06728055832459476,0.19300143441512974,0.14623861401837174,0.634614728832911,0.29429942768092937,0.5176139067710528,18182,15376,18599,0.27628782948468206,,,,
