,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_ensemble_5_c2s3_0_1_0_6,0.13879870197110092,0.3620317370662852,0.40595812648387763,0.759128507444416,0.5674909273453593,0.42318978142070035,17231,8163,19550,0.21083865737758042,0.8047885946071418,0.183938181609115,0.338373878593748,0.6519275617822661
