,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop50_10_c10s1_0_1_0_6,0.18036905484413296,0.3947522294861654,0.4006707255645763,0.7442753089731776,0.5818193984842658,0.48579208816828384,24695,17266,12086,0.3186287001436521,0.715261020093376,0.1792484534294504,0.2762888638024594,0.5009085160049059
