,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_baseline_c0s1_0_5_0_6,0.07881768203870099,0.2720787227020957,0.1879292849083722,0.7287283820767636,0.3030502956089292,0.7183230602865561,11219,1947,25562,0.21386086567409895,0.7866892701889235,0.14668254693918933,0.16244105843348974,0.6918022858406292
