,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_baseline_0_1_0_6,0.0719318391968024,0.19958121152969943,0.1453006020941577,0.6522547554729622,0.28028212471595615,0.5526608077024584,21840,23816,14941,0.3443129051688544,0.696603711968846,0.1674878088953554,0.28113698492136335,0.4774647724633791
