,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_mcdrop50_10_0_1_0_6,0.1816292857554449,0.3966876789206226,0.40153372237983537,0.7456610246761917,0.5822853712751505,0.488234947240518,24792,17366,11989,0.31944143890534077,0.7144126369886505,0.18087723897206912,0.27796647426543336,0.49634321713702956
