,PDQ,avg_pPDQ,avg_spatial,avg_fg,avg_bg,avg_label,TP,FP,FN,mAP,moLRP,moLRPLoc,moLRPFP,moLRPFN
coco_ensemble_5_c5s3_0_1_0_6,0.11492514807607256,0.32225940822691646,0.33741301149871217,0.7454711519258209,0.4907607305927506,0.43388668735499225,15879,7745,20902,0.18207112504592737,0.8291603738287374,0.20550556985631074,0.3528589207788551,0.6799045416341998
